BFS_NR_GEMEINDE;GEMEINDE_NAME;BEZIRK_NR;BEZIRK_NAME;JAHR;GESCHLECHT_CODE;GESCHLECHT_BEZEICHNUNG;NATIONALITAET_CODE;NATIONALITAET_BEZEICHNUNG;ANZAHL_PERSONEN;MALE;FEMALE;SWISS;NOTSWISS
4591;Matzingen;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;357; ;;;
4591;Matzingen;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;1014;;;;
4591;Matzingen;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;306;;;;
4601;Neunforn;2012;Bezirk Frauenfeld;2016;1;Männlich;1;Schweiz;476;512;474;924;62
4601;Neunforn;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;36; ;;;
4601;Neunforn;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;448;;;;
4601;Neunforn;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;26;;;;
4606;Stettfurt;2012;Bezirk Frauenfeld;2016;1;Männlich;1;Schweiz;547;612;589;1091;110
4606;Stettfurt;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;65; ;;;
4606;Stettfurt;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;544;;;;
4606;Stettfurt;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;45;;;;
4611;Thundorf;2012;Bezirk Frauenfeld;2016;1;Männlich;1;Schweiz;689;755;704;1350;109
4611;Thundorf;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;66; ;;;
4611;Thundorf;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;661;;;;
4611;Thundorf;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;43;;;;
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2016;1;Männlich;1;Schweiz;498;549;526;992;83
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;51; ;;;
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;494;;;;
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;32;;;;
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2016;1;Männlich;1;Schweiz;563;632;620;1125;127
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;69; ;;;
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;562;;;;
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;58;;;;
4641;Altnau;2013;Bezirk Kreuzlingen;2016;1;Männlich;1;Schweiz;844;1062;1099;1745;416
4641;Altnau;2013;Bezirk Kreuzlingen;2016;1;Männlich;2;Ausland;218; ;;;
4641;Altnau;2013;Bezirk Kreuzlingen;2016;2;Weiblich;1;Schweiz;901;;;;
4641;Altnau;2013;Bezirk Kreuzlingen;2016;2;Weiblich;2;Ausland;198;;;;
4643;Bottighofen;2013;Bezirk Kreuzlingen;2016;1;Männlich;1;Schweiz;756;1098;1082;1509;671
4643;Bottighofen;2013;Bezirk Kreuzlingen;2016;1;Männlich;2;Ausland;342; ;;;
4643;Bottighofen;2013;Bezirk Kreuzlingen;2016;2;Weiblich;1;Schweiz;753;;;;
4643;Bottighofen;2013;Bezirk Kreuzlingen;2016;2;Weiblich;2;Ausland;329;;;;
4646;Ermatingen;2013;Bezirk Kreuzlingen;2016;1;Männlich;1;Schweiz;1118;1646;1656;2337;965
4646;Ermatingen;2013;Bezirk Kreuzlingen;2016;1;Männlich;2;Ausland;528; ;;;
4646;Ermatingen;2013;Bezirk Kreuzlingen;2016;2;Weiblich;1;Schweiz;1219;;;;
4646;Ermatingen;2013;Bezirk Kreuzlingen;2016;2;Weiblich;2;Ausland;437;;;;
4651;Gottlieben;2013;Bezirk Kreuzlingen;2016;1;Männlich;1;Schweiz;95;164;159;197;126
4651;Gottlieben;2013;Bezirk Kreuzlingen;2016;1;Männlich;2;Ausland;69; ;;;
4651;Gottlieben;2013;Bezirk Kreuzlingen;2016;2;Weiblich;1;Schweiz;102;;;;
4651;Gottlieben;2013;Bezirk Kreuzlingen;2016;2;Weiblich;2;Ausland;57;;;;
4656;Güttingen;2013;Bezirk Kreuzlingen;2016;1;Männlich;1;Schweiz;633;791;769;1258;302
4656;Güttingen;2013;Bezirk Kreuzlingen;2016;1;Männlich;2;Ausland;158; ;;;
4656;Güttingen;2013;Bezirk Kreuzlingen;2016;2;Weiblich;1;Schweiz;625;;;;
4656;Güttingen;2013;Bezirk Kreuzlingen;2016;2;Weiblich;2;Ausland;144;;;;
4666;Kemmental;2013;Bezirk Kreuzlingen;2016;1;Männlich;1;Schweiz;1007;1246;1207;2010;443
4666;Kemmental;2013;Bezirk Kreuzlingen;2016;1;Männlich;2;Ausland;239; ;;;
4666;Kemmental;2013;Bezirk Kreuzlingen;2016;2;Weiblich;1;Schweiz;1003;;;;
4666;Kemmental;2013;Bezirk Kreuzlingen;2016;2;Weiblich;2;Ausland;204;;;;
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2016;1;Männlich;1;Schweiz;4549;10685;10852;9794;11743
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2016;1;Männlich;2;Ausland;6136; ;;;
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2016;2;Weiblich;1;Schweiz;5245;;;;
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2016;2;Weiblich;2;Ausland;5607;;;;
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2016;1;Männlich;1;Schweiz;553;657;622;1064;215
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2016;1;Männlich;2;Ausland;104; ;;;
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2016;2;Weiblich;1;Schweiz;511;;;;
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2016;2;Weiblich;2;Ausland;111;;;;
4683;Lengwil;2013;Bezirk Kreuzlingen;2016;1;Männlich;1;Schweiz;609;825;857;1258;424
4683;Lengwil;2013;Bezirk Kreuzlingen;2016;1;Männlich;2;Ausland;216; ;;;
4683;Lengwil;2013;Bezirk Kreuzlingen;2016;2;Weiblich;1;Schweiz;649;;;;
4683;Lengwil;2013;Bezirk Kreuzlingen;2016;2;Weiblich;2;Ausland;208;;;;
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2016;1;Männlich;1;Schweiz;1018;1663;1665;2088;1240
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2016;1;Männlich;2;Ausland;645; ;;;
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2016;2;Weiblich;1;Schweiz;1070;;;;
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2016;2;Weiblich;2;Ausland;595;;;;
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2016;1;Männlich;1;Schweiz;1386;2253;2257;2873;1637
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2016;1;Männlich;2;Ausland;867; ;;;
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2016;2;Weiblich;1;Schweiz;1487;;;;
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2016;2;Weiblich;2;Ausland;770;;;;
4701;Wäldi;2013;Bezirk Kreuzlingen;2016;1;Männlich;1;Schweiz;442;547;503;863;187
4701;Wäldi;2013;Bezirk Kreuzlingen;2016;1;Männlich;2;Ausland;105; ;;;
4701;Wäldi;2013;Bezirk Kreuzlingen;2016;2;Weiblich;1;Schweiz;421;;;;
4701;Wäldi;2013;Bezirk Kreuzlingen;2016;2;Weiblich;2;Ausland;82;;;;
4711;Affeltrangen;2015;Bezirk Weinfelden;2016;1;Männlich;1;Schweiz;1082;1293;1220;2135;378
4711;Affeltrangen;2015;Bezirk Weinfelden;2016;1;Männlich;2;Ausland;211; ;;;
4711;Affeltrangen;2015;Bezirk Weinfelden;2016;2;Weiblich;1;Schweiz;1053;;;;
4711;Affeltrangen;2015;Bezirk Weinfelden;2016;2;Weiblich;2;Ausland;167;;;;
4716;Bettwiesen;2014;Bezirk Münchwilen;2016;1;Männlich;1;Schweiz;477;621;551;921;251
4716;Bettwiesen;2014;Bezirk Münchwilen;2016;1;Männlich;2;Ausland;144; ;;;
4716;Bettwiesen;2014;Bezirk Münchwilen;2016;2;Weiblich;1;Schweiz;444;;;;
4716;Bettwiesen;2014;Bezirk Münchwilen;2016;2;Weiblich;2;Ausland;107;;;;
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2016;1;Männlich;1;Schweiz;1298;1470;1350;2502;318
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2016;1;Männlich;2;Ausland;172; ;;;
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2016;2;Weiblich;1;Schweiz;1204;;;;
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2016;2;Weiblich;2;Ausland;146;;;;
4723;Braunau;2014;Bezirk Münchwilen;2016;1;Männlich;1;Schweiz;342;384;381;688;77
4723;Braunau;2014;Bezirk Münchwilen;2016;1;Männlich;2;Ausland;42; ;;;
4723;Braunau;2014;Bezirk Münchwilen;2016;2;Weiblich;1;Schweiz;346;;;;
4723;Braunau;2014;Bezirk Münchwilen;2016;2;Weiblich;2;Ausland;35;;;;
4724;Eschlikon;2014;Bezirk Münchwilen;2016;1;Männlich;1;Schweiz;1864;2174;2122;3700;596
4724;Eschlikon;2014;Bezirk Münchwilen;2016;1;Männlich;2;Ausland;310; ;;;
4724;Eschlikon;2014;Bezirk Münchwilen;2016;2;Weiblich;1;Schweiz;1836;;;;
4724;Eschlikon;2014;Bezirk Münchwilen;2016;2;Weiblich;2;Ausland;286;;;;
4726;Fischingen;2014;Bezirk Münchwilen;2016;1;Männlich;1;Schweiz;1225;1355;1325;2453;227
4726;Fischingen;2014;Bezirk Münchwilen;2016;1;Männlich;2;Ausland;130; ;;;
4726;Fischingen;2014;Bezirk Münchwilen;2016;2;Weiblich;1;Schweiz;1228;;;;
4726;Fischingen;2014;Bezirk Münchwilen;2016;2;Weiblich;2;Ausland;97;;;;
4741;Lommis;2014;Bezirk Münchwilen;2016;1;Männlich;1;Schweiz;525;609;606;1065;150
4741;Lommis;2014;Bezirk Münchwilen;2016;1;Männlich;2;Ausland;84; ;;;
4741;Lommis;2014;Bezirk Münchwilen;2016;2;Weiblich;1;Schweiz;540;;;;
4741;Lommis;2014;Bezirk Münchwilen;2016;2;Weiblich;2;Ausland;66;;;;
4746;Münchwilen;2014;Bezirk Münchwilen;2016;1;Männlich;1;Schweiz;2070;2703;2650;4202;1151
4746;Münchwilen;2014;Bezirk Münchwilen;2016;1;Männlich;2;Ausland;633; ;;;
4746;Münchwilen;2014;Bezirk Münchwilen;2016;2;Weiblich;1;Schweiz;2132;;;;
4746;Münchwilen;2014;Bezirk Münchwilen;2016;2;Weiblich;2;Ausland;518;;;;
4751;Rickenbach;2014;Bezirk Münchwilen;2016;1;Männlich;1;Schweiz;874;1408;1360;1780;988
4751;Rickenbach;2014;Bezirk Münchwilen;2016;1;Männlich;2;Ausland;534; ;;;
4751;Rickenbach;2014;Bezirk Münchwilen;2016;2;Weiblich;1;Schweiz;906;;;;
4751;Rickenbach;2014;Bezirk Münchwilen;2016;2;Weiblich;2;Ausland;454;;;;
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2016;1;Männlich;1;Schweiz;398;437;402;768;71
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2016;1;Männlich;2;Ausland;39; ;;;
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2016;2;Weiblich;1;Schweiz;370;;;;
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2016;2;Weiblich;2;Ausland;32;;;;
4761;Sirnach;2014;Bezirk Münchwilen;2016;1;Männlich;1;Schweiz;2921;3922;3775;5882;1815
4761;Sirnach;2014;Bezirk Münchwilen;2016;1;Männlich;2;Ausland;1001; ;;;
4761;Sirnach;2014;Bezirk Münchwilen;2016;2;Weiblich;1;Schweiz;2961;;;;
4761;Sirnach;2014;Bezirk Münchwilen;2016;2;Weiblich;2;Ausland;814;;;;
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2016;1;Männlich;1;Schweiz;671;803;791;1347;247
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2016;1;Männlich;2;Ausland;132; ;;;
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2016;2;Weiblich;1;Schweiz;676;;;;
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2016;2;Weiblich;2;Ausland;115;;;;
4781;Wängi;2014;Bezirk Münchwilen;2016;1;Männlich;1;Schweiz;2026;2379;2235;3934;680
4781;Wängi;2014;Bezirk Münchwilen;2016;1;Männlich;2;Ausland;353; ;;;
4781;Wängi;2014;Bezirk Münchwilen;2016;2;Weiblich;1;Schweiz;1908;;;;
4781;Wängi;2014;Bezirk Münchwilen;2016;2;Weiblich;2;Ausland;327;;;;
4786;Wilen;2014;Bezirk Münchwilen;2016;1;Männlich;1;Schweiz;1091;1263;1219;2182;300
4786;Wilen;2014;Bezirk Münchwilen;2016;1;Männlich;2;Ausland;172; ;;;
4786;Wilen;2014;Bezirk Münchwilen;2016;2;Weiblich;1;Schweiz;1091;;;;
4786;Wilen;2014;Bezirk Münchwilen;2016;2;Weiblich;2;Ausland;128;;;;
4791;Wuppenau;2015;Bezirk Weinfelden;2016;1;Männlich;1;Schweiz;522;564;569;1058;75
4791;Wuppenau;2015;Bezirk Weinfelden;2016;1;Männlich;2;Ausland;42; ;;;
4791;Wuppenau;2015;Bezirk Weinfelden;2016;2;Weiblich;1;Schweiz;536;;;;
4791;Wuppenau;2015;Bezirk Weinfelden;2016;2;Weiblich;2;Ausland;33;;;;
4801;Berlingen;2012;Bezirk Frauenfeld;2016;1;Männlich;1;Schweiz;315;437;450;669;218
4801;Berlingen;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;122; ;;;
4801;Berlingen;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;354;;;;
4801;Berlingen;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;96;;;;
4806;Eschenz;2012;Bezirk Frauenfeld;2016;1;Männlich;1;Schweiz;707;865;856;1427;294
4806;Eschenz;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;158; ;;;
4806;Eschenz;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;720;;;;
4806;Eschenz;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;136;;;;
4811;Herdern;2012;Bezirk Frauenfeld;2016;1;Männlich;1;Schweiz;456;512;511;927;96
4811;Herdern;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;56; ;;;
4811;Herdern;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;471;;;;
4811;Herdern;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;40;;;;
4816;Homburg;2012;Bezirk Frauenfeld;2016;1;Männlich;1;Schweiz;704;761;776;1425;112
4816;Homburg;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;57; ;;;
4816;Homburg;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;721;;;;
4816;Homburg;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;55;;;;
4821;Hüttwilen;2012;Bezirk Frauenfeld;2016;1;Männlich;1;Schweiz;760;851;850;1531;170
4821;Hüttwilen;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;91; ;;;
4821;Hüttwilen;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;771;;;;
4821;Hüttwilen;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;79;;;;
4826;Mammern;2012;Bezirk Frauenfeld;2016;1;Männlich;1;Schweiz;239;327;323;482;168
4826;Mammern;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;88; ;;;
4826;Mammern;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;243;;;;
4826;Mammern;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;80;;;;
4831;Müllheim;2012;Bezirk Frauenfeld;2016;1;Männlich;1;Schweiz;1211;1477;1453;2465;465
4831;Müllheim;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;266; ;;;
4831;Müllheim;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;1254;;;;
4831;Müllheim;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;199;;;;
4841;Pfyn;2012;Bezirk Frauenfeld;2016;1;Männlich;1;Schweiz;816;967;976;1670;273
4841;Pfyn;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;151; ;;;
4841;Pfyn;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;854;;;;
4841;Pfyn;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;122;;;;
4846;Raperswilen;2013;Bezirk Kreuzlingen;2016;1;Männlich;1;Schweiz;183;205;186;355;36
4846;Raperswilen;2013;Bezirk Kreuzlingen;2016;1;Männlich;2;Ausland;22; ;;;
4846;Raperswilen;2013;Bezirk Kreuzlingen;2016;2;Weiblich;1;Schweiz;172;;;;
4846;Raperswilen;2013;Bezirk Kreuzlingen;2016;2;Weiblich;2;Ausland;14;;;;
4851;Salenstein;2013;Bezirk Kreuzlingen;2016;1;Männlich;1;Schweiz;465;644;641;945;340
4851;Salenstein;2013;Bezirk Kreuzlingen;2016;1;Männlich;2;Ausland;179; ;;;
4851;Salenstein;2013;Bezirk Kreuzlingen;2016;2;Weiblich;1;Schweiz;480;;;;
4851;Salenstein;2013;Bezirk Kreuzlingen;2016;2;Weiblich;2;Ausland;161;;;;
4864;Steckborn;2012;Bezirk Frauenfeld;2016;1;Männlich;1;Schweiz;1342;1908;1832;2791;949
4864;Steckborn;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;566; ;;;
4864;Steckborn;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;1449;;;;
4864;Steckborn;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;383;;;;
4871;Wagenhausen;2012;Bezirk Frauenfeld;2016;1;Männlich;1;Schweiz;634;807;847;1329;325
4871;Wagenhausen;2012;Bezirk Frauenfeld;2016;1;Männlich;2;Ausland;173; ;;;
4871;Wagenhausen;2012;Bezirk Frauenfeld;2016;2;Weiblich;1;Schweiz;695;;;;
4871;Wagenhausen;2012;Bezirk Frauenfeld;2016;2;Weiblich;2;Ausland;152;;;;
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2016;1;Männlich;1;Schweiz;596;678;623;1179;122
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2016;1;Männlich;2;Ausland;82; ;;;
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2016;2;Weiblich;1;Schweiz;583;;;;
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2016;2;Weiblich;2;Ausland;40;;;;
4891;Berg;2015;Bezirk Weinfelden;2016;1;Männlich;1;Schweiz;1410;1656;1645;2842;459
4891;Berg;2015;Bezirk Weinfelden;2016;1;Männlich;2;Ausland;246; ;;;
4891;Berg;2015;Bezirk Weinfelden;2016;2;Weiblich;1;Schweiz;1432;;;;
4891;Berg;2015;Bezirk Weinfelden;2016;2;Weiblich;2;Ausland;213;;;;
4901;Birwinken;2015;Bezirk Weinfelden;2016;1;Männlich;1;Schweiz;595;672;665;1189;148
4901;Birwinken;2015;Bezirk Weinfelden;2016;1;Männlich;2;Ausland;77; ;;;
4901;Birwinken;2015;Bezirk Weinfelden;2016;2;Weiblich;1;Schweiz;594;;;;
4901;Birwinken;2015;Bezirk Weinfelden;2016;2;Weiblich;2;Ausland;71;;;;
4911;Bürglen;2015;Bezirk Weinfelden;2016;1;Männlich;1;Schweiz;1316;1910;1831;2688;1053
4911;Bürglen;2015;Bezirk Weinfelden;2016;1;Männlich;2;Ausland;594; ;;;
4911;Bürglen;2015;Bezirk Weinfelden;2016;2;Weiblich;1;Schweiz;1372;;;;
4911;Bürglen;2015;Bezirk Weinfelden;2016;2;Weiblich;2;Ausland;459;;;;
4921;Bussnang;2015;Bezirk Weinfelden;2016;1;Männlich;1;Schweiz;987;1168;1093;1950;311
4921;Bussnang;2015;Bezirk Weinfelden;2016;1;Männlich;2;Ausland;181; ;;;
4921;Bussnang;2015;Bezirk Weinfelden;2016;2;Weiblich;1;Schweiz;963;;;;
4921;Bussnang;2015;Bezirk Weinfelden;2016;2;Weiblich;2;Ausland;130;;;;
4941;Märstetten;2015;Bezirk Weinfelden;2016;1;Männlich;1;Schweiz;1205;1391;1393;2423;361
4941;Märstetten;2015;Bezirk Weinfelden;2016;1;Männlich;2;Ausland;186; ;;;
4941;Märstetten;2015;Bezirk Weinfelden;2016;2;Weiblich;1;Schweiz;1218;;;;
4941;Märstetten;2015;Bezirk Weinfelden;2016;2;Weiblich;2;Ausland;175;;;;
4946;Weinfelden;2015;Bezirk Weinfelden;2016;1;Männlich;1;Schweiz;4291;5642;5599;8754;2487
4946;Weinfelden;2015;Bezirk Weinfelden;2016;1;Männlich;2;Ausland;1351; ;;;
4946;Weinfelden;2015;Bezirk Weinfelden;2016;2;Weiblich;1;Schweiz;4463;;;;
4946;Weinfelden;2015;Bezirk Weinfelden;2016;2;Weiblich;2;Ausland;1136;;;;
4951;Wigoltingen;2015;Bezirk Weinfelden;2016;1;Männlich;1;Schweiz;1027;1233;1177;2046;364
4951;Wigoltingen;2015;Bezirk Weinfelden;2016;1;Männlich;2;Ausland;206; ;;;
4951;Wigoltingen;2015;Bezirk Weinfelden;2016;2;Weiblich;1;Schweiz;1019;;;;
4951;Wigoltingen;2015;Bezirk Weinfelden;2016;2;Weiblich;2;Ausland;158;;;;
4401;Arbon;2011;Bezirk Arbon;2015;1;Männlich;1;Schweiz;4688;7059;7125;9780;4404
4401;Arbon;2011;Bezirk Arbon;2015;1;Männlich;2;Ausland;2371; ;;;
4401;Arbon;2011;Bezirk Arbon;2015;2;Weiblich;1;Schweiz;5092;;;;
4401;Arbon;2011;Bezirk Arbon;2015;2;Weiblich;2;Ausland;2033;;;;
4406;Dozwil;2011;Bezirk Arbon;2015;1;Männlich;1;Schweiz;291;341;340;586;95
4406;Dozwil;2011;Bezirk Arbon;2015;1;Männlich;2;Ausland;50; ;;;
4406;Dozwil;2011;Bezirk Arbon;2015;2;Weiblich;1;Schweiz;295;;;;
4406;Dozwil;2011;Bezirk Arbon;2015;2;Weiblich;2;Ausland;45;;;;
4411;Egnach;2011;Bezirk Arbon;2015;1;Männlich;1;Schweiz;2007;2335;2227;3965;597
4411;Egnach;2011;Bezirk Arbon;2015;1;Männlich;2;Ausland;328; ;;;
4411;Egnach;2011;Bezirk Arbon;2015;2;Weiblich;1;Schweiz;1958;;;;
4411;Egnach;2011;Bezirk Arbon;2015;2;Weiblich;2;Ausland;269;;;;
4416;Hefenhofen;2011;Bezirk Arbon;2015;1;Männlich;1;Schweiz;536;632;598;1057;173
4416;Hefenhofen;2011;Bezirk Arbon;2015;1;Männlich;2;Ausland;96; ;;;
4416;Hefenhofen;2011;Bezirk Arbon;2015;2;Weiblich;1;Schweiz;521;;;;
4416;Hefenhofen;2011;Bezirk Arbon;2015;2;Weiblich;2;Ausland;77;;;;
4421;Horn;2011;Bezirk Arbon;2015;1;Männlich;1;Schweiz;1060;1304;1288;2157;435
4421;Horn;2011;Bezirk Arbon;2015;1;Männlich;2;Ausland;244; ;;;
4421;Horn;2011;Bezirk Arbon;2015;2;Weiblich;1;Schweiz;1097;;;;
4421;Horn;2011;Bezirk Arbon;2015;2;Weiblich;2;Ausland;191;;;;
4426;Kesswil;2011;Bezirk Arbon;2015;1;Männlich;1;Schweiz;402;485;512;827;170
4426;Kesswil;2011;Bezirk Arbon;2015;1;Männlich;2;Ausland;83; ;;;
4426;Kesswil;2011;Bezirk Arbon;2015;2;Weiblich;1;Schweiz;425;;;;
4426;Kesswil;2011;Bezirk Arbon;2015;2;Weiblich;2;Ausland;87;;;;
4431;Roggwil;2011;Bezirk Arbon;2015;1;Männlich;1;Schweiz;1307;1477;1470;2628;319
4431;Roggwil;2011;Bezirk Arbon;2015;1;Männlich;2;Ausland;170; ;;;
4431;Roggwil;2011;Bezirk Arbon;2015;2;Weiblich;1;Schweiz;1321;;;;
4431;Roggwil;2011;Bezirk Arbon;2015;2;Weiblich;2;Ausland;149;;;;
4436;Romanshorn;2011;Bezirk Arbon;2015;1;Männlich;1;Schweiz;3541;5270;5438;7428;3280
4436;Romanshorn;2011;Bezirk Arbon;2015;1;Männlich;2;Ausland;1729; ;;;
4436;Romanshorn;2011;Bezirk Arbon;2015;2;Weiblich;1;Schweiz;3887;;;;
4436;Romanshorn;2011;Bezirk Arbon;2015;2;Weiblich;2;Ausland;1551;;;;
4441;Salmsach;2011;Bezirk Arbon;2015;1;Männlich;1;Schweiz;505;707;695;1027;375
4441;Salmsach;2011;Bezirk Arbon;2015;1;Männlich;2;Ausland;202; ;;;
4441;Salmsach;2011;Bezirk Arbon;2015;2;Weiblich;1;Schweiz;522;;;;
4441;Salmsach;2011;Bezirk Arbon;2015;2;Weiblich;2;Ausland;173;;;;
4446;Sommeri;2011;Bezirk Arbon;2015;1;Männlich;1;Schweiz;217;246;274;467;53
4446;Sommeri;2011;Bezirk Arbon;2015;1;Männlich;2;Ausland;29; ;;;
4446;Sommeri;2011;Bezirk Arbon;2015;2;Weiblich;1;Schweiz;250;;;;
4446;Sommeri;2011;Bezirk Arbon;2015;2;Weiblich;2;Ausland;24;;;;
4451;Uttwil;2011;Bezirk Arbon;2015;1;Männlich;1;Schweiz;728;909;921;1485;345
4451;Uttwil;2011;Bezirk Arbon;2015;1;Männlich;2;Ausland;181; ;;;
4451;Uttwil;2011;Bezirk Arbon;2015;2;Weiblich;1;Schweiz;757;;;;
4451;Uttwil;2011;Bezirk Arbon;2015;2;Weiblich;2;Ausland;164;;;;
4461;Amriswil;2011;Bezirk Arbon;2015;1;Männlich;1;Schweiz;4339;6440;6607;9079;3968
4461;Amriswil;2011;Bezirk Arbon;2015;1;Männlich;2;Ausland;2101; ;;;
4461;Amriswil;2011;Bezirk Arbon;2015;2;Weiblich;1;Schweiz;4740;;;;
4461;Amriswil;2011;Bezirk Arbon;2015;2;Weiblich;2;Ausland;1867;;;;
4471;Bischofszell;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;2116;2965;2896;4329;1532
4471;Bischofszell;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;849; ;;;
4471;Bischofszell;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;2213;;;;
4471;Bischofszell;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;683;;;;
4476;Erlen;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;1322;1833;1775;2658;950
4476;Erlen;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;511; ;;;
4476;Erlen;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;1336;;;;
4476;Erlen;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;439;;;;
4486;Hauptwil-Gottshaus;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;878;972;938;1731;179
4486;Hauptwil-Gottshaus;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;94; ;;;
4486;Hauptwil-Gottshaus;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;853;;;;
